time , step-size , {ct}.ct.gpsVelX , {ct}.ct.gpsVelY , {ct}.ct.gpsVelZ , {ct}.ct.gpsX , {ct}.ct.gpsY , {ct}.ct.gpsZ , {de}.de.motor1 , {de}.de.motor2 , {de}.de.motor3 , {de}.de.motor4
2.400000000000001 , 0.1 , -6.39829279488103E-14 , -3.155545702626525E-17 , -0.6314003067701596 , -3.663481604156223E-14 , -1.806776276617949E-17 , 0.4809786623608145 , 100.0 , 100.0 , 100.0 , 100.0
2.500000000000001 , 0.1 , -7.273633152018592E-14 , -3.587250938828103E-17 , -0.7026350244481379 , -4.346454459579042E-14 , -2.1436086361286425E-17 , 0.4142768957998922 , 100.0 , 100.0 , 100.0 , 100.0
2.600000000000001 , 0.1 , -8.225385499513315E-14 , -4.0566414663301344E-17 , -0.7738697421261161 , -5.1207553009053374E-14 , -2.52548264076033E-17 , 0.3404516574711713 , 100.0 , 100.0 , 100.0 , 100.0
2.700000000000001 , 0.1 , -9.25674775674344E-14 , -4.565294452835763E-17 , -0.8451044598040944 , -5.994185223139732E-14 , -2.956245678028213E-17 , 0.25950294737465174 , 100.0 , 100.0 , 100.0 , 100.0
2.800000000000001 , 0.1 , -1.0370917843087197E-13 , -5.114787066048128E-17 , -0.9163391774820727 , -6.974865113224682E-14 , -3.439902852217806E-17 , 0.17143076551033362 , 100.0 , 100.0 , 100.0 , 100.0
2.9000000000000012 , 0.1 , -1.1571093677922815E-13 , -5.706696473670373E-17 , -0.987573895160051 , -8.07123565004046E-14 , -3.980616984384946E-17 , 0.07623511187821683 , 100.0 , 100.0 , 100.0 , 100.0
3.0000000000000013 , 0.1 , -1.2860473180628533E-13 , -6.34259984340565E-17 , -1.0588086128380385 , -9.292057304405174E-14 , -4.582708612355775E-17 , -0.026084013521698927 , 100.0 , 100.0 , 100.0 , 100.0
3.1000000000000014 , 0.1 , -1.4242254270582593E-13 , -7.024074342957086E-17 , -1.130043330516028 , -1.064641033907474E-13 , -5.2506559907267544E-17 , -0.13552661068941438 , 100.0 , 100.0 , 100.0 , 100.0
3.2000000000000015 , 0.1 , -1.5719634867163204E-13 , -7.752697140027839E-17 , -1.2012780481940175 , -1.2143694808742894E-13 , -5.989095090864657E-17 , -0.2520926796249296 , 100.0 , 100.0 , 100.0 , 100.0
3.3000000000000016 , 0.1 , -1.729581288974862E-13 , -8.530045402321044E-17 , -1.272512765872007 , -1.3793630560041225E-13 , -6.802819600906579E-17 , -0.3757822203282446 , 100.0 , 100.0 , 100.0 , 100.0
3.4000000000000017 , 0.1 , -1.8973986257717067E-13 , -9.357696297539841E-17 , -1.3437474835499965 , -1.5606257231539112E-13 , -7.69678092575991E-17 , -0.5065952327993593 , 100.0 , 100.0 , 100.0 , 100.0
3.5000000000000018 , 0.1 , -2.0757352890446787E-13 , -1.0237226993387378E-16 , -1.414982201227986 , -1.7591934253743783E-13 , -8.676088187102376E-17 , -0.6445317170382737 , 100.0 , 100.0 , 100.0 , 100.0
3.600000000000002 , 0.1 , -2.264911070731602E-13 , -1.1170214657566792E-16 , -1.4862169189059755 , -1.9761340849100267E-13 , -9.746008223382006E-17 , -0.7895916730449879 , 99.9869962981602 , 99.9869962981602 , 99.9869962981602 , 99.9869962981602
3.700000000000002 , 0.1 , -2.4652243962179924E-13 , -1.2158131081027673E-16 , -1.557385387911601 , -2.212546753465866E-13 , -1.0911961399055208E-16 , -0.9417718600693599 , 99.28380060139617 , 99.28380060139617 , 99.28380060139617 , 99.28380060139617
3.800000000000002 , 0.1 , -2.6762575473028955E-13 , -1.3198916137864253E-16 , -1.6249643647929373 , -2.469525389768596E-13 , -1.21793429607441E-16 , -1.1008932295914124 , 98.54348194767361 , 98.54348194767361 , 98.54348194767361 , 98.54348194767361
3.900000000000002 , 0.1 , -2.8981620290038124E-13 , -1.4293317028966249E-16 , -1.6886748986100764 , -2.7481489709897083E-13 , -1.3553474268201793E-16 , -1.2665792927276023 , 97.76686616776743 , 97.76686616776743 , 97.76686616776743 , 97.76686616776743
4.000000000000002 , 0.1 , -3.131089763903244E-13 , -1.5442083014593732E-16 , -1.7483127058990195 , -3.0495122676063917E-13 , -1.5039754571486732E-16 , -1.4384329891771246 , 96.9557700591592 , 96.9557700591592 , 96.9557700591592 , 96.9557700591592
4.100000000000001 , 0.1 , -3.375182326891301E-13 , -1.6645912321680683E-16 , -1.803680095981005 , -3.37472476681053E-13 , -1.6643655701371106E-16 , -1.616037154668602 , 96.11211724701982 , 96.11211724701982 , 96.11211724701982 , 96.11211724701982
4.200000000000001 , 0.1 , -3.630572526535095E-13 , -1.7905459942920703E-16 , -1.8545864489571242 , -3.72490960818837E-13 , -1.83707168202666E-16 , -1.7989552090008616 , 95.23793604801574 , 95.23793604801574 , 95.23793604801574 , 95.23793604801574
4.300000000000001 , 0.1 , -3.89738468404605E-13 , -1.922133901259358E-16 , -1.900848598173566 , -4.1012028051332764E-13 , -2.0226540582344375E-16 , -1.986731882240359 , 94.33535622426444 , 94.33535622426444 , 94.33535622426444 , 94.33535622426444
4.4 , 0.1 , -4.175736573110146E-13 , -2.0594130373528125E-16 , -1.9422912154370857 , -4.504752512231934E-13 , -2.221678952038955E-16 , -2.1788939793035658 , 93.40660553924455 , 93.40660553924455 , 93.40660553924455 , 93.40660553924455
4.5 , 0.1 , -4.4657326761220035E-13 , -2.2024349317821687E-16 , -1.9787472036098792 , -4.936717986386897E-13 , -2.4347180922207444E-16 , -2.374951183424763 , 92.45400611413548 , 92.45400611413548 , 92.45400611413548 , 92.45400611413548
4.6 , 0.1 , -4.767465349570918E-13 , -2.3512451334355765E-16 , -2.010058101840202 , -5.398268381782852E-13 , -2.662348088757098E-16 , -2.5743968995095394 , 91.47997058169526 , 91.47997058169526 , 91.47997058169526 , 91.47997058169526
4.699999999999999 , 0.1 , -5.081017573361761E-13 , -2.5058845668050277E-16 , -2.0360745091399863 , -5.8905814986329E-13 , -2.9051498157217932E-16 , -2.776709138922637 , 85.47699803227627 , 85.47699803227627 , 85.47699803227627 , 85.47699803227627
4.799999999999999 , 0.1 , -5.397545105891332E-13 , -2.661991379521673E-16 , -2.029182297966589 , -6.414409794991801E-13 , -3.1634943745722466E-16 , -2.980007425980521 , 84.45766974382155 , 84.45766974382155 , 84.45766974382155 , 84.45766974382155
4.899999999999999 , 0.1 , -5.725362233817427E-13 , -2.8236660578205886E-16 , -2.0158346155050713 , -6.970444691972946E-13 , -3.43772276422692E-16 , -3.182264478151374 , 83.43137823427233 , 83.43137823427233 , 83.43137823427233 , 83.43137823427233
4.999999999999998 , 0.1 , -6.064709405740756E-13 , -2.9910271874828563E-16 , -1.9965303813823698 , -7.559836541296989E-13 , -3.7284023215590974E-16 , -3.3828890375987624 , 82.40827032863656 , 82.40827032863656 , 82.40827032863656 , 82.40827032863656
5.099999999999998 , 0.1 , -6.415656673436678E-13 , -3.164109317033497E-16 , -1.9712267636973138 , -8.18374182146936E-13 , -4.036103405083928E-16 , -3.581283248686624 , 81.39131864102363 , 81.39131864102363 , 81.39131864102363 , 81.39131864102363
5.1999999999999975 , 0.1 , -6.778265278589524E-13 , -3.342942649987722E-16 , -1.9398970028645117 , -8.843323736337992E-13 , -4.3613996901584704E-16 , -3.776845818987265 , 80.38353475309745 , 80.38353475309745 , 80.38353475309745 , 80.38353475309745
5.299999999999997 , 0.1 , -7.152595595988346E-13 , -3.5275569623205117E-16 , -1.9025304829054928 , -9.539751400055533E-13 , -4.70486776701679E-16 , -3.9689735862758093 , 79.38795344340437 , 79.38795344340437 , 79.38795344340437 , 79.38795344340437
5.399999999999997 , 0.1 , -7.538712460835534E-13 , -3.717984229818352E-16 , -1.859133689632628 , -1.027420026526461E-12 , -5.067087351944779E-16 , -4.157063180803125 , 78.4076248710989 , 78.4076248710989 , 78.4076248710989 , 78.4076248710989
5.4999999999999964 , 0.1 , -7.936679690570251E-13 , -3.9142559263215874E-16 , -1.8097312044349412 , -1.104785227097517E-12 , -5.448641360211124E-16 , -4.3405127851254 , 77.4456062666543 , 77.4456062666543 , 77.4456062666543 , 77.4456062666543
5.599999999999996 , 0.1 , -8.346528399849707E-13 , -4.116387397130277E-16 , -1.7543667224159898 , -1.1861894476299497E-12 , -5.850115232245105E-16 , -4.518723994542976 , 76.50495311719166 , 76.50495311719166 , 76.50495311719166 , 76.50495311719166
5.699999999999996 , 0.1 , -8.768276126017302E-13 , -4.3243872914091935E-16 , -1.6931040792660863 , -1.2717515888436336E-12 , -6.272095369244135E-16 , -4.691103779806302 , 75.58870983015835 , 75.58870983015835 , 75.58870983015835 , 75.58870983015835
5.799999999999995 , 0.1 , -9.201947554268116E-13 , -4.538267783540433E-16 , -1.6260282678123208 , -1.3615907708732013E-12 , -6.715169254527591E-16 , -4.857066552013264 , 74.69989986604365 , 74.69989986604365 , 74.69989986604365 , 74.69989986604365
5.899999999999995 , 0.1 , -9.647604180033742E-13 , -4.75805920218371E-16 , -1.5532464218121185 , -1.4558264867784851E-12 , -7.179926210628101E-16 , -5.0160363275474715 , 73.84151533948871 , 73.84151533948871 , 73.84151533948871 , 73.84151533948871
5.999999999999995 , 0.1 , -1.0105353735500324E-12 , -4.983814679299033E-16 , -1.4748887413913765 , -1.5545791249781937E-12 , -7.666959975859129E-16 , -5.1674489885054005 , 73.0165060985422 , 73.0165060985422 , 73.0165060985422 , 73.0165060985422
